Word	Subject	Trial	ItemNo	Session	Condition	Acc	Cue	ACC	CueCondition	Length.Phon	FreqLogLemma
bride	JK	105	159	1	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	DH	74	159	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.0792
bride	DH	43	159	1	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	FF	74	159	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.0792
bride	MH	43	159	3	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	AW	44	159	2	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	DH	105	159	2	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	FF	43	159	1	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	JV	74	159	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.0792
bride	CB	74	159	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.0792
bride	JK	74	159	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.0792
bride	EW	44	159	4	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	WR	74	159	4	Semantic	1	NotCued	TRUE	UnAssoc	4	1.0792
bride	WR	44	159	3	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	EW	105	159	1	Phonological	1	Cued	TRUE	PhCue	4	1.0792
bride	CB	43	159	2	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	CB	105	159	1	Phonological	1	Cued	TRUE	PhCue	4	1.0792
bride	AM	105	159	2	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	FF	44	159	3	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	JV	44	159	3	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	AW	74	159	1	Semantic	0	NotCued	FALSE	UnAssoc	4	1.0792
bride	MH	74	159	2	Semantic	1	NotCued	TRUE	UnAssoc	4	1.0792
bride	MH	105	159	4	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	AM	44	159	3	Semantic	0	Cued	FALSE	SemCue	4	1.0792
bride	JV	43	159	1	Phonological	1	NotCued	TRUE	Tone	4	1.0792
bride	DH	44	159	4	Semantic	0	Cued	FALSE	SemCue	4	1.0792
bride	JK	44	159	3	Semantic	0	Cued	FALSE	SemCue	4	1.0792
bride	MH	44	159	1	Semantic	0	Cued	FALSE	SemCue	4	1.0792
bride	JV	105	159	2	Phonological	1	Cued	TRUE	PhCue	4	1.0792
bride	FF	105	159	2	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	JK	43	159	2	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	CB	44	159	4	Semantic	1	Cued	TRUE	SemCue	4	1.0792
bride	AW	105	159	4	Phonological	0	Cued	FALSE	PhCue	4	1.0792
bride	AM	74	159	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.0792
bride	AM	43	159	1	Phonological	0	NotCued	FALSE	Tone	4	1.0792
bride	EW	74	159	3	Semantic	NA	NotCued	NA	UnAssoc	4	1.0792
bride	AW	43	159	3	Phonological	1	NotCued	TRUE	Tone	4	1.0792
bride	EW	43	159	2	Phonological	NA	NotCued	NA	Tone	4	1.0792
bridge	JV	140	48	4	Semantic	1	Cued	TRUE	SemCue	4	1.8195
bridge	JK	144	48	2	Phonological	NA	Cued	NA	PhCue	4	1.8195
bridge	AW	144	48	3	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	AW	140	48	1	Semantic	1	Cued	TRUE	SemCue	4	1.8195
bridge	MH	140	48	2	Semantic	0	Cued	FALSE	SemCue	4	1.8195
bridge	CB	140	48	3	Semantic	0	Cued	FALSE	SemCue	4	1.8195
bridge	AW	86	48	2	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
bridge	AW	163	48	4	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	JV	144	48	1	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	CB	86	48	4	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
bridge	WR	144	48	1	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	AM	86	48	3	Semantic	0	NotCued	FALSE	UnAssoc	4	1.8195
bridge	DH	140	48	3	Semantic	0	Cued	FALSE	SemCue	4	1.8195
bridge	JK	163	48	1	Phonological	0	NotCued	FALSE	Tone	4	1.8195
bridge	JV	163	48	2	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	WR	140	48	4	Semantic	1	Cued	TRUE	SemCue	4	1.8195
bridge	DH	86	48	4	Semantic	0	NotCued	FALSE	UnAssoc	4	1.8195
bridge	EW	140	48	3	Semantic	1	Cued	TRUE	SemCue	4	1.8195
bridge	AM	163	48	2	Phonological	0	NotCued	FALSE	Tone	4	1.8195
bridge	AM	144	48	1	Phonological	0	Cued	FALSE	PhCue	4	1.8195
bridge	WR	86	48	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
bridge	AM	140	48	4	Semantic	0	Cued	FALSE	SemCue	4	1.8195
bridge	FF	86	48	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
bridge	DH	163	48	2	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	MH	144	48	3	Phonological	NA	Cued	NA	PhCue	4	1.8195
bridge	FF	144	48	1	Phonological	0	Cued	FALSE	PhCue	4	1.8195
bridge	CB	163	48	1	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	EW	144	48	2	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	EW	163	48	1	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	MH	86	48	1	Semantic	NA	NotCued	NA	UnAssoc	4	1.8195
bridge	WR	163	48	2	Phonological	1	NotCued	TRUE	Tone	4	1.8195
bridge	CB	144	48	2	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	FF	163	48	2	Phonological	0	NotCued	FALSE	Tone	4	1.8195
bridge	JK	140	48	4	Semantic	0	Cued	FALSE	SemCue	4	1.8195
bridge	MH	163	48	4	Phonological	NA	NotCued	NA	Tone	4	1.8195
bridge	FF	140	48	4	Semantic	1	Cued	TRUE	SemCue	4	1.8195
bridge	JK	86	48	3	Semantic	0	NotCued	FALSE	UnAssoc	4	1.8195
bridge	JV	86	48	3	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
bridge	DH	144	48	1	Phonological	1	Cued	TRUE	PhCue	4	1.8195
bridge	EW	86	48	4	Semantic	1	NotCued	TRUE	UnAssoc	4	1.8195
broom	AM	66	171	1	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	AW	75	171	2	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	JV	66	171	1	Phonological	1	NotCued	TRUE	Tone	4	0.9031
broom	MH	75	171	1	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	JV	80	171	4	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	FF	13	171	2	Phonological	1	Cued	TRUE	PhCue	4	0.9031
broom	CB	13	171	1	Phonological	1	Cued	TRUE	PhCue	4	0.9031
broom	AM	80	171	4	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	CB	80	171	3	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	CB	66	171	2	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	AW	80	171	1	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	FF	66	171	1	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	AM	13	171	2	Phonological	0	Cued	FALSE	PhCue	4	0.9031
broom	JK	66	171	2	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	MH	66	171	3	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	MH	80	171	2	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	CB	75	171	4	Semantic	1	Cued	TRUE	SemCue	4	0.9031
broom	MH	13	171	4	Phonological	0	Cued	FALSE	PhCue	4	0.9031
broom	JV	13	171	2	Phonological	1	Cued	TRUE	PhCue	4	0.9031
broom	AM	75	171	3	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	AW	13	171	4	Phonological	0	Cued	FALSE	PhCue	4	0.9031
broom	JV	75	171	3	Semantic	1	Cued	TRUE	SemCue	4	0.9031
broom	WR	80	171	4	Semantic	1	NotCued	TRUE	UnAssoc	4	0.9031
broom	JK	13	171	1	Phonological	1	Cued	TRUE	PhCue	4	0.9031
broom	FF	75	171	3	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	JK	80	171	4	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	AW	66	171	3	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	DH	75	171	4	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	DH	66	171	1	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	WR	75	171	3	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	EW	66	171	2	Phonological	1	NotCued	TRUE	Tone	4	0.9031
broom	JK	75	171	3	Semantic	0	Cued	FALSE	SemCue	4	0.9031
broom	FF	80	171	4	Semantic	1	NotCued	TRUE	UnAssoc	4	0.9031
broom	WR	13	171	2	Phonological	NA	Cued	NA	PhCue	4	0.9031
broom	DH	80	171	3	Semantic	0	NotCued	FALSE	UnAssoc	4	0.9031
broom	DH	13	171	2	Phonological	0	Cued	FALSE	PhCue	4	0.9031
broom	WR	66	171	1	Phonological	0	NotCued	FALSE	Tone	4	0.9031
broom	EW	13	171	1	Phonological	1	Cued	TRUE	PhCue	4	0.9031
broom	EW	80	171	3	Semantic	1	NotCued	TRUE	UnAssoc	4	0.9031
broom	EW	75	171	4	Semantic	1	Cued	TRUE	SemCue	4	0.9031
bus	MH	20	58	2	Semantic	0	Cued	FALSE	SemCue	3	1.8976
bus	JK	131	58	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8976
bus	AW	53	58	3	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	AW	109	58	4	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	FF	131	58	3	Semantic	NA	NotCued	NA	UnAssoc	3	1.8976
bus	AW	131	58	2	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8976
bus	AM	53	58	1	Phonological	0	Cued	FALSE	PhCue	3	1.8976
bus	DH	109	58	2	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	JK	20	58	4	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	JV	53	58	1	Phonological	NA	Cued	NA	PhCue	3	1.8976
bus	JV	109	58	2	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	JK	53	58	2	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	DH	53	58	1	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	MH	53	58	3	Phonological	0	Cued	FALSE	PhCue	3	1.8976
bus	FF	109	58	2	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	CB	131	58	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8976
bus	CB	20	58	3	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	DH	20	58	3	Semantic	0	Cued	FALSE	SemCue	3	1.8976
bus	JV	20	58	4	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	FF	53	58	1	Phonological	0	Cued	FALSE	PhCue	3	1.8976
bus	JK	109	58	1	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	DH	131	58	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8976
bus	MH	109	58	4	Phonological	0	NotCued	FALSE	Tone	3	1.8976
bus	FF	20	58	4	Semantic	0	Cued	FALSE	SemCue	3	1.8976
bus	CB	109	58	1	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	AW	20	58	1	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	MH	131	58	1	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8976
bus	WR	131	58	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8976
bus	EW	20	58	3	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	WR	20	58	4	Semantic	1	Cued	TRUE	SemCue	3	1.8976
bus	CB	53	58	2	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	AM	131	58	3	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8976
bus	AM	109	58	2	Phonological	0	NotCued	FALSE	Tone	3	1.8976
bus	WR	53	58	1	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	EW	53	58	2	Phonological	1	Cued	TRUE	PhCue	3	1.8976
bus	EW	109	58	1	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	AM	20	58	4	Semantic	0	Cued	FALSE	SemCue	3	1.8976
bus	WR	109	58	2	Phonological	1	NotCued	TRUE	Tone	3	1.8976
bus	EW	131	58	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8976
bus	JV	131	58	3	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8976
butterfly	MH	29	160	1	Semantic	1	Cued	TRUE	SemCue	8	1
butterfly	WR	29	160	3	Semantic	NA	Cued	NA	SemCue	8	1
butterfly	MH	86	160	4	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	FF	86	160	2	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	JK	86	160	1	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	WR	54	160	1	Phonological	0	NotCued	FALSE	Tone	8	1
butterfly	AW	64	160	1	Semantic	1	NotCued	TRUE	UnAssoc	8	1
butterfly	DH	86	160	2	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	AW	54	160	3	Phonological	0	NotCued	FALSE	Tone	8	1
butterfly	MH	64	160	2	Semantic	1	NotCued	TRUE	UnAssoc	8	1
butterfly	MH	54	160	3	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	AW	29	160	2	Semantic	1	Cued	TRUE	SemCue	8	1
butterfly	CB	86	160	1	Phonological	1	Cued	TRUE	PhCue	8	1
butterfly	JK	54	160	2	Phonological	0	NotCued	FALSE	Tone	8	1
butterfly	JV	64	160	4	Semantic	0	NotCued	FALSE	UnAssoc	8	1
butterfly	EW	54	160	2	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	WR	86	160	2	Phonological	NA	Cued	NA	PhCue	8	1
butterfly	CB	64	160	3	Semantic	0	NotCued	FALSE	UnAssoc	8	1
butterfly	EW	64	160	3	Semantic	1	NotCued	TRUE	UnAssoc	8	1
butterfly	AW	86	160	4	Phonological	1	Cued	TRUE	PhCue	8	1
butterfly	CB	29	160	4	Semantic	1	Cued	TRUE	SemCue	8	1
butterfly	JV	86	160	2	Phonological	1	Cued	TRUE	PhCue	8	1
butterfly	JV	54	160	1	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	JV	29	160	3	Semantic	1	Cued	TRUE	SemCue	8	1
butterfly	CB	54	160	2	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	FF	29	160	3	Semantic	0	Cued	FALSE	SemCue	8	1
butterfly	DH	29	160	4	Semantic	1	Cued	TRUE	SemCue	8	1
butterfly	DH	54	160	1	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	JK	64	160	4	Semantic	0	NotCued	FALSE	UnAssoc	8	1
butterfly	JK	29	160	3	Semantic	0	Cued	FALSE	SemCue	8	1
butterfly	AM	64	160	4	Semantic	0	NotCued	FALSE	UnAssoc	8	1
butterfly	FF	64	160	4	Semantic	0	NotCued	FALSE	UnAssoc	8	1
butterfly	AM	54	160	1	Phonological	0	NotCued	FALSE	Tone	8	1
butterfly	DH	64	160	3	Semantic	1	NotCued	TRUE	UnAssoc	8	1
butterfly	AM	29	160	3	Semantic	0	Cued	FALSE	SemCue	8	1
butterfly	AM	86	160	2	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	EW	86	160	1	Phonological	0	Cued	FALSE	PhCue	8	1
butterfly	EW	29	160	4	Semantic	NA	Cued	NA	SemCue	8	1
butterfly	FF	54	160	1	Phonological	1	NotCued	TRUE	Tone	8	1
butterfly	WR	64	160	4	Semantic	0	NotCued	FALSE	UnAssoc	8	1
cake	FF	83	154	2	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	WR	56	154	1	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	AW	83	154	4	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	WR	151	154	3	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	FF	56	154	1	Phonological	0	NotCued	FALSE	Tone	3	1.5315
cake	MH	2	154	2	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	CB	151	154	4	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	JK	83	154	1	Phonological	0	Cued	FALSE	PhCue	3	1.5315
cake	JV	83	154	2	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	AW	151	154	2	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	AM	151	154	3	Semantic	0	Cued	FALSE	SemCue	3	1.5315
cake	MH	151	154	1	Semantic	0	Cued	FALSE	SemCue	3	1.5315
cake	AM	83	154	2	Phonological	0	Cued	FALSE	PhCue	3	1.5315
cake	EW	56	154	2	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	WR	2	154	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	AW	56	154	3	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	CB	83	154	1	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	DH	83	154	2	Phonological	0	Cued	FALSE	PhCue	3	1.5315
cake	EW	83	154	1	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	JK	2	154	4	Semantic	0	NotCued	FALSE	UnAssoc	3	1.5315
cake	FF	151	154	3	Semantic	0	Cued	FALSE	SemCue	3	1.5315
cake	JV	56	154	1	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	JK	151	154	3	Semantic	0	Cued	FALSE	SemCue	3	1.5315
cake	FF	2	154	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	DH	151	154	4	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	AW	2	154	1	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	CB	2	154	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	JV	2	154	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	MH	83	154	4	Phonological	0	Cued	FALSE	PhCue	3	1.5315
cake	CB	56	154	2	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	JK	56	154	2	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	JV	151	154	3	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	WR	83	154	2	Phonological	1	Cued	TRUE	PhCue	3	1.5315
cake	DH	2	154	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	AM	56	154	1	Phonological	1	NotCued	TRUE	Tone	3	1.5315
cake	MH	56	154	3	Phonological	NA	NotCued	NA	Tone	3	1.5315
cake	AM	2	154	4	Semantic	0	NotCued	FALSE	UnAssoc	3	1.5315
cake	EW	2	154	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.5315
cake	EW	151	154	4	Semantic	1	Cued	TRUE	SemCue	3	1.5315
cake	DH	56	154	1	Phonological	0	NotCued	FALSE	Tone	3	1.5315
calendar	CB	103	34	2	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	FF	103	34	1	Phonological	0	Cued	FALSE	PhCue	8	0.9031
calendar	WR	47	34	4	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	JV	103	34	1	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	MH	47	34	2	Semantic	0	Cued	FALSE	SemCue	8	0.9031
calendar	CB	173	34	4	Semantic	0	NotCued	FALSE	UnAssoc	8	0.9031
calendar	FF	7	34	2	Phonological	0	NotCued	FALSE	Tone	8	0.9031
calendar	JV	173	34	3	Semantic	1	NotCued	TRUE	UnAssoc	8	0.9031
calendar	CB	47	34	3	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	EW	7	34	1	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	WR	7	34	2	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	FF	47	34	4	Semantic	0	Cued	FALSE	SemCue	8	0.9031
calendar	EW	173	34	4	Semantic	1	NotCued	TRUE	UnAssoc	8	0.9031
calendar	CB	7	34	1	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	JV	7	34	2	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	EW	47	34	3	Semantic	0	Cued	FALSE	SemCue	8	0.9031
calendar	MH	7	34	4	Phonological	0	NotCued	FALSE	Tone	8	0.9031
calendar	JK	7	34	1	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	DH	7	34	2	Phonological	0	NotCued	FALSE	Tone	8	0.9031
calendar	FF	173	34	3	Semantic	0	NotCued	FALSE	UnAssoc	8	0.9031
calendar	AM	173	34	3	Semantic	0	NotCued	FALSE	UnAssoc	8	0.9031
calendar	JK	103	34	2	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	AW	103	34	3	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	JV	47	34	4	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	DH	173	34	4	Semantic	1	NotCued	TRUE	UnAssoc	8	0.9031
calendar	AM	7	34	2	Phonological	0	NotCued	FALSE	Tone	8	0.9031
calendar	DH	47	34	3	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	EW	103	34	2	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	JK	173	34	3	Semantic	NA	NotCued	NA	UnAssoc	8	0.9031
calendar	WR	103	34	1	Phonological	1	Cued	TRUE	PhCue	8	0.9031
calendar	WR	173	34	3	Semantic	1	NotCued	TRUE	UnAssoc	8	0.9031
calendar	AW	7	34	4	Phonological	1	NotCued	TRUE	Tone	8	0.9031
calendar	JK	47	34	4	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	MH	173	34	1	Semantic	NA	NotCued	NA	UnAssoc	8	0.9031
calendar	AM	103	34	1	Phonological	0	Cued	FALSE	PhCue	8	0.9031
calendar	DH	103	34	1	Phonological	0	Cued	FALSE	PhCue	8	0.9031
calendar	AW	173	34	2	Semantic	1	NotCued	TRUE	UnAssoc	8	0.9031
calendar	AW	47	34	1	Semantic	1	Cued	TRUE	SemCue	8	0.9031
calendar	AM	47	34	4	Semantic	0	Cued	FALSE	SemCue	8	0.9031
calendar	MH	103	34	3	Phonological	1	Cued	TRUE	PhCue	8	0.9031
camel	JV	58	77	4	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	MH	114	77	3	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	DH	84	77	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1.3979
camel	CB	84	77	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.3979
camel	AM	114	77	1	Phonological	0	Cued	FALSE	PhCue	5	1.3979
camel	DH	114	77	1	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	MH	37	77	4	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	FF	37	77	2	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	MH	84	77	1	Semantic	NA	NotCued	NA	UnAssoc	5	1.3979
camel	EW	58	77	3	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	CB	37	77	1	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	AW	37	77	4	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	WR	37	77	2	Phonological	0	NotCued	FALSE	Tone	5	1.3979
camel	MH	58	77	2	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	WR	84	77	3	Semantic	NA	NotCued	NA	UnAssoc	5	1.3979
camel	FF	114	77	1	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	JK	84	77	3	Semantic	NA	NotCued	NA	UnAssoc	5	1.3979
camel	DH	58	77	3	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	JV	84	77	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.3979
camel	AM	84	77	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.3979
camel	JV	37	77	2	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	AW	114	77	3	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	CB	114	77	2	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	AM	37	77	2	Phonological	0	NotCued	FALSE	Tone	5	1.3979
camel	JV	114	77	1	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	FF	58	77	4	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	AW	58	77	1	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	EW	37	77	1	Phonological	1	NotCued	TRUE	Tone	5	1.3979
camel	WR	114	77	1	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	JK	37	77	1	Phonological	NA	NotCued	NA	Tone	5	1.3979
camel	JK	58	77	4	Semantic	NA	Cued	NA	SemCue	5	1.3979
camel	DH	37	77	2	Phonological	NA	NotCued	NA	Tone	5	1.3979
camel	AW	84	77	2	Semantic	0	NotCued	FALSE	UnAssoc	5	1.3979
camel	EW	114	77	2	Phonological	1	Cued	TRUE	PhCue	5	1.3979
camel	AM	58	77	4	Semantic	0	Cued	FALSE	SemCue	5	1.3979
camel	CB	58	77	3	Semantic	1	Cued	TRUE	SemCue	5	1.3979
camel	WR	58	77	4	Semantic	NA	Cued	NA	SemCue	5	1.3979
camel	JK	114	77	2	Phonological	0	Cued	FALSE	PhCue	5	1.3979
camel	FF	84	77	3	Semantic	0	NotCued	FALSE	UnAssoc	5	1.3979
camel	EW	84	77	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.3979
camera	WR	108	168	1	Phonological	0	NotCued	FALSE	Tone	6	1.5563
camera	AW	94	168	1	Semantic	1	NotCued	TRUE	UnAssoc	6	1.5563
camera	MH	94	168	2	Semantic	0	NotCued	FALSE	UnAssoc	6	1.5563
camera	AM	94	168	4	Semantic	1	NotCued	TRUE	UnAssoc	6	1.5563
camera	JV	94	168	4	Semantic	0	NotCued	FALSE	UnAssoc	6	1.5563
camera	WR	88	168	2	Phonological	1	Cued	TRUE	PhCue	6	1.5563
camera	MH	108	168	3	Phonological	0	NotCued	FALSE	Tone	6	1.5563
camera	AM	88	168	2	Phonological	1	Cued	TRUE	PhCue	6	1.5563
camera	WR	68	168	3	Semantic	0	Cued	FALSE	SemCue	6	1.5563
camera	AW	108	168	3	Phonological	1	NotCued	TRUE	Tone	6	1.5563
camera	JV	108	168	1	Phonological	1	NotCued	TRUE	Tone	6	1.5563
camera	MH	88	168	4	Phonological	0	Cued	FALSE	PhCue	6	1.5563
camera	AM	68	168	3	Semantic	0	Cued	FALSE	SemCue	6	1.5563
camera	JK	94	168	4	Semantic	1	NotCued	TRUE	UnAssoc	6	1.5563
camera	JK	108	168	2	Phonological	0	NotCued	FALSE	Tone	6	1.5563
camera	AW	88	168	4	Phonological	1	Cued	TRUE	PhCue	6	1.5563
camera	AW	68	168	2	Semantic	0	Cued	FALSE	SemCue	6	1.5563
camera	JV	88	168	2	Phonological	1	Cued	TRUE	PhCue	6	1.5563
camera	CB	88	168	1	Phonological	1	Cued	TRUE	PhCue	6	1.5563
camera	DH	88	168	2	Phonological	0	Cued	FALSE	PhCue	6	1.5563
camera	WR	94	168	4	Semantic	1	NotCued	TRUE	UnAssoc	6	1.5563
camera	AM	108	168	1	Phonological	0	NotCued	FALSE	Tone	6	1.5563
camera	MH	68	168	1	Semantic	0	Cued	FALSE	SemCue	6	1.5563
